Wdft_RegionIdentifier,Census_IsTouchEnabled,Census_IsSecureBootEnabled,IsSxsPassiveMode,Census_MDC2FormFactor,Census_OSWUAutoUpdateOptionsName,OsSuite,Census_IsPortableOperatingSystem,Census_ActivationChannel,Census_OSArchitecture,AutoSampleOptIn,Census_GenuineStateName,Census_IsPenCapable,Processor,ProductName,Census_PrimaryDiskTypeName,Platform,HasTpm,MachineIdentifier,Census_HasOpticalDiskDrive,SkuEdition,IsBeta,OsPlatformSubRelease,Census_FlightRing,Census_OSInstallTypeName,Census_DeviceFamily,SmartScreen,HasDetections
11.0,1,0,0,AllInOne,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,7ddf7faaeb5e9cf68bb1e469ae58037a,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,8130572271503da08ac77cb91ab00e91,0,Home,0,rs3,Retail,Update,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0eacc1f89d6b73b9e3043efbff682cb0,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
5.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,UNKNOWN,windows10,1,58af4e27a82983733aa7b2583227170c,0,Pro,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,1,0,Convertible,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,25566afaef68d341c5453e5aa7e8fefc,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,ce92d027018ee46cb27797b5be2e3170,0,Home,0,rs1,Retail,Reset,Windows.Desktop,Off,1
10.0,1,1,0,LargeTablet,Notify,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,cd31ff436579d8b31d65d095ce21a403,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
13.0,0,1,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,072fbe3308abbccf505ad39c9385956d,0,Home,0,windows8.1,NOT_SET,Refresh,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,85570ed9deb3dad0c6d877710512c093,0,Home,0,th1,NOT_SET,Other,Windows.Desktop,RequireAdmin,0
15.0,0,0,0,Desktop,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f8b540c6f0e4cc6755bde2f5eea4092a,0,Home,0,rs3,Unknown,Upgrade,Windows.Desktop,RequireAdmin,1
5.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f8f2973981efa427a934ba5c88b08c7b,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0640b01e18d8352b77ca8637d0513e44,1,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
3.0,1,0,0,LargeTablet,Notify,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,eb3f80aa1780f78a2e1b53146e7221aa,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
1.0,1,1,0,LargeTablet,UNKNOWN,256,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0f23b33e4d2730c860228e31a3968410,0,Pro,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
10.0,1,0,0,SmallTablet,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,efe651e0d75214d78d772089537665f3,0,Home,0,rs3,Retail,Update,Windows.Desktop,Off,0
4.0,0,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,9c33892d44128c3268e2c8790930d4ba,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
13.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,428a35a3c4682d104fe79524a9b097ec,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,1,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,e186acb443218e3a04c4c674a6ee83d3,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
9.0,0,0,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ba6c82c3f330b4d490386bb10927f855,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
15.0,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,Unspecified,windows10,1,e6f694b3a58629beb5925b31f415dc85,1,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,5fc3f1a52eeb974dc77ead7fe465aa84,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
15.0,0,0,0,Notebook,Notify,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,3e55ed94703826caa6403f42ac8dbb51,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,43663e4e967402ca9cc75b685e87a8fc,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
1.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a1f65a6a4c72d80aa88e62b7341c29dc,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
7.0,1,1,0,Detachable,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,8349ea91cd67675cf1fc80ae246ffee1,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b9a37ff230a515a21c3a831bc0124e51,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,dbb34b9a8c9348c65111cc69a366bebf,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
15.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,776cafc657b396acfcbb3c662e68d60b,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,Off,0
7.0,1,1,0,Convertible,FullAuto,256,0,OEM:DM,amd64,0,INVALID_LICENSE,1,x64,win8defender,SSD,windows10,1,de4e5a386b62f31707a771aebddb618f,0,Pro,0,rs4,Retail,Update,Windows.Desktop,ExistsNotSet,0
4.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,3dcc24acacd9dbdf3f92d285ada8536f,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,1
6.0,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,248926a27e75348cf53af1054c60985a,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
3.0,1,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0ee8b1411c5ad27bd2a28cc9aef5f127,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,UNKNOWN,windows10,1,b7acda041ce1101598d052dbf0713f04,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
1.0,0,0,0,Notebook,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5313f98991f7a48e917fe20321b5bd59,0,Pro,0,rs4,RP,Update,Windows.Desktop,RequireAdmin,1
10.0,0,0,0,Desktop,Off,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,41520eb2c1a03c043db827e88b617ae4,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,21d8abd7044ddc574a57663f357518fc,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
1.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,275b54cd6154147077afb3ca0bdaa9f4,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
1.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,68bc73eb29e27b751fd8078f3df83a68,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
15.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,63aff5a33a7369d3968653cbf209d188,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
11.0,1,1,0,Detachable,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,ed9326d979f2571dc045895de1bfd805,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
1.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e07d6f73279d59da3e7c70e92afd5cb4,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Notebook,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4259f81ac0f715b6219e254e25b32496,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,64477b4cc33ebb2701ee2c7ef44613bb,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
10.0,0,0,0,Desktop,UNKNOWN,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,Unspecified,windows10,1,93a61eb35172fe154fd152749bdf0f9b,0,Home,0,th1,NOT_SET,IBSClean,Windows.Desktop,ExistsNotSet,0
10.0,1,1,0,LargeTablet,Notify,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,5962a24a989db1f3096ea20ac145f1cd,0,Home,0,th2,Retail,Other,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,29bf8fd8685d5172883df85d35d35201,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,1
8.0,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,cd3eb0ea0bd19c434b7a654dfb99d1f5,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
4.0,0,0,0,Desktop,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0fba9ebd15aab554af3867f4054a07a9,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
3.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,7b5d237a7588ee1a6b5708c1bb904652,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
1.0,1,1,0,Detachable,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,006ad0bd296e18db997c38189f918460,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
8.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,UNKNOWN,windows10,1,e278d48ddab14275e58629bf2826ee7f,0,Pro,0,rs1,Retail,IBSClean,Windows.Desktop,Off,1
11.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,59fd2e84e514d58dea78413030818595,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e22ddacf10e39f4ef974409496bbdd9e,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b81197283b3d1967342d717f6ac5abc4,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ff4c4f55e9d5713137ace409d91efbe8,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
5.0,0,1,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2d44992887c8df9663bb50db5e5a63da,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
3.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,7bc0772140430ad4db968532975192be,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,37b190da807251ad260ab71579f1da1d,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,5fe76b05c07bde365ec973e7e0ff7689,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
13.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,980c47c4acdb48ca9dbf2e09bdda1cb4,0,Home,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
15.0,0,1,0,AllInOne,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,fbd7a6c551450a0a34d99cc0a9e8acfb,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
11.0,0,0,0,Notebook,Off,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,6cf45a6db45075366cbfea288e51f26b,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
10.0,1,1,0,Detachable,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,27b6465293d84896a7643eb15d6a7e33,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
5.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5c18a8905682e1147efb7dbb8290a6e9,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
15.0,0,1,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,21889e448ee38ae4fbf635a95a654079,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
5.0,1,1,0,Convertible,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,55b55bcfea7dcbf0df9908feda11a96d,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
1.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,9188f04a119467f3afc0493adcc65c7d,1,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,1,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,72c2b3150fd8797639ead6a5a6bfa67c,0,Pro,0,rs4,Unknown,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,247b0103b16b2315144faa0b83a93d9e,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
5.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,52ba28c72bc44ea8cbdec4487b8de2fe,0,Pro,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
10.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,OFFLINE,0,x64,win8defender,SSD,windows10,1,44d0b0fc16696bf4835d39b09853510b,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,dabfa28a24427538ce4dec27d9f1d67b,0,Home,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,AllInOne,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5a47ab3313f46a19b21ccbfa66a3dfe8,0,Home,0,rs4,Retail,Refresh,Windows.Desktop,ExistsNotSet,1
5.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4de68913280dbd2aa67f3380691ecace,0,Home,0,rs1,Disabled,Upgrade,Windows.Desktop,RequireAdmin,1
10.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f22f4e086a0fe3bf32cce8bddef1cafb,0,Home,0,rs1,Retail,IBSClean,Windows.Desktop,Off,1
1.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ca2f15e23a6e9fd5fedb2a51ad28efbb,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
13.0,0,1,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,952574b6ee74b47c381a0d9eaaa55e7e,1,Pro,0,prers5,WIF,UUPUpgrade,Windows.Desktop,RequireAdmin,1
10.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b21c4f359b34eeff86f5e586280c84af,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
1.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,a6c1f502b7c610327870739b429922d2,0,Pro,0,rs4,Unknown,IBSClean,Windows.Desktop,ExistsNotSet,0
15.0,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b4f01a52a60e86e199d7106767761bdd,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
1.0,0,1,0,AllInOne,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,36e90162b5bc9541d2ce60778b8191d7,0,Home,0,rs4,Retail,Update,Windows.Desktop,ExistsNotSet,1
8.0,0,1,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,53a92a21159bca069e60dcc51d0ed11b,0,Pro,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,1,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,f8b7f91203ea076a780a100fb02defad,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
11.0,1,0,0,Convertible,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5d6a0e30cc968e8d6db347ddd6b990b0,0,Pro,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
11.0,1,0,0,Convertible,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,aa467457bdb4c183b4b5c0ad145b50a4,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,04eb9d58c46a5d137bbf367006c5f13f,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
15.0,0,0,0,Desktop,AutoInstallAndRebootAtMaintenanceTime,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,c45b180571bf966ba92d23a2c83b14f5,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
10.0,1,0,0,LargeTablet,FullAuto,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,de7b420548fadb18abdcd70ca2efc2c6,0,Home,0,th2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Desktop,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,6f635034b4a14f2bf76f88fe27939f0b,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
13.0,0,1,0,Notebook,Notify,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f70be63987c470336a6b81b3983557af,0,Pro,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,26c7b2d684dddc7d420f46a06d13be59,0,Pro,0,th2,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
13.0,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ff10388f63cee026824b2535aa7464e4,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,Off,0
15.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,400d5d43f27df7d221001b15d53dfd5a,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
1.0,0,1,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e919d24720b9cce76d4bd925db7226e7,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,AllInOne,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,970fe585064f505e92639b20bba589f8,1,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
7.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0e2153f0b0b93c4e0ecb16faa4f8f45b,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,0
3.0,0,1,0,PCOther,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,438d820d4d612b9d362b0d02b6c7afc2,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,0
13.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,f1a40974b690bba5c17783cd966ba5ec,0,Home,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1870184670778c51a4e36efeaf8fb00a,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
3.0,0,1,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,9377a1596131baec837370a07b6a9252,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,439ef246c889fdbbc7fc1ca4aa85d8e1,0,Home,0,rs4,Retail,Refresh,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,110712955ad1770bcd920ef867856f6c,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
12.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,bfa22167482c6e3ca78fc074bc46b5d3,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,Off,0
10.0,0,0,0,Notebook,Notify,256,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,005dc50b7bba579f4f8e02e2a03daa08,0,Pro,0,rs2,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
11.0,1,1,0,Convertible,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,49f3524c77f9b0f767431d09f80677e1,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
1.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5342177d15b582dd1bbdb2fa20eeb955,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
